0,2.35E-11,-3160,-46.8176
0.001941748,-6.13588,-3159.94,-46.8143
0.003883496,-12.2715,-3159.76,-46.8098
0.005825243,-18.4067,-3159.46,-46.804
0.007766991,-24.5412,-3159.05,-46.7972
0.009708739,-30.6748,-3158.51,-46.7891
0.011650487,-36.8072,-3157.86,-46.7798
0.013592235,-42.9383,-3157.09,-46.7693
0.015533983,-49.0677,-3156.19,-46.7577
0.01747573,-55.1952,-3155.18,-46.7448
0.019417478,-61.3207,-3154.05,-46.7308
0.021359226,-67.4439,-3152.8,-46.7156
0.023300974,-73.5646,-3151.44,-46.6991
0.025242722,-79.6824,-3149.95,-46.6815
0.02718447,-85.7973,-3148.35,-46.6627
0.029126217,-91.909,-3146.63,-46.6428
0.031067965,-98.0171,-3144.78,-46.6216
0.033009713,-104.122,-3142.82,-46.5992
0.034951461,-110.222,-3140.75,-46.5757
0.036893209,-116.319,-3138.55,-46.5509
0.038834957,-122.411,-3136.24,-46.525
0.040776704,-128.498,-3133.8,-46.4979
0.042718452,-134.581,-3131.25,-46.4696
0.0446602,-140.658,-3128.58,-46.4401
0.046601948,-146.73,-3125.8,-46.4094
0.048543696,-152.797,-3122.89,-46.3776
0.050485444,-158.858,-3119.87,-46.3445
0.052427191,-164.913,-3116.73,-46.3103
0.054368939,-170.962,-3113.48,-46.2749
0.056310687,-177.004,-3110.1,-46.2383
0.058252435,-183.04,-3106.61,-46.2006
0.060194183,-189.069,-3103.01,-46.1616
0.062135931,-195.09,-3099.28,-46.1215
0.064077678,-201.105,-3095.44,-46.0802
0.066019426,-207.111,-3091.48,-46.0377
0.067961174,-213.11,-3087.41,-45.9941
0.069902922,-219.101,-3083.22,-45.9492
0.07184467,-225.084,-3078.91,-45.9033
0.073786418,-231.058,-3074.49,-45.8561
0.075728165,-237.024,-3069.95,-45.8077
0.077669913,-242.98,-3065.3,-45.7582
0.079611661,-248.928,-3060.53,-45.7076
0.081553409,-254.866,-3055.65,-45.6557
0.083495157,-260.794,-3050.65,-45.6027
0.085436905,-266.713,-3045.53,-45.5485
0.087378652,-272.621,-3040.3,-45.4932
0.0893204,-278.52,-3034.96,-45.4367
0.091262148,-284.408,-3029.5,-45.379
0.093203896,-290.285,-3023.93,-45.3202
0.095145644,-296.151,-3018.25,-45.2603
0.097087392,-302.006,-3012.45,-45.1991
0.099029139,-307.85,-3006.53,-45.1369
0.100970887,-313.682,-3000.51,-45.0734
0.102912635,-319.502,-2994.37,-45.0089
0.104854383,-325.31,-2988.12,-44.9432
0.106796131,-331.106,-2981.76,-44.8763
0.108737879,-336.89,-2975.28,-44.8083
0.110679626,-342.661,-2968.69,-44.7391
0.112621374,-348.419,-2961.99,-44.6688
0.114563122,-354.164,-2955.18,-44.5974
0.11650487,-359.895,-2948.26,-44.5249
0.118446618,-365.613,-2941.22,-44.4512
0.120388366,-371.317,-2934.08,-44.3764
0.122330113,-377.007,-2926.82,-44.3004
0.124271861,-382.683,-2919.46,-44.2233
0.126213609,-388.345,-2911.98,-44.1451
0.128155357,-393.992,-2904.4,-44.0658
0.130097105,-399.624,-2896.71,-43.9854
0.132038853,-405.241,-2888.9,-43.9038
0.1339806,-410.843,-2880.99,-43.8211
0.135922348,-416.43,-2872.97,-43.7373
0.137864096,-422,-2864.84,-43.6524
0.139805844,-427.555,-2856.61,-43.5664
0.141747592,-433.094,-2848.26,-43.4793
0.14368934,-438.616,-2839.81,-43.3911
0.145631087,-444.122,-2831.25,-43.3018
0.147572835,-449.611,-2822.59,-43.2114
0.149514583,-455.084,-2813.82,-43.1199
0.151456331,-460.539,-2804.94,-43.0273
0.153398079,-465.976,-2795.96,-42.9336
0.155339827,-471.397,-2786.87,-42.8388
0.157281574,-476.799,-2777.68,-42.743
0.159223322,-482.184,-2768.38,-42.646
0.16116507,-487.55,-2758.98,-42.548
0.163106818,-492.898,-2749.47,-42.4489
0.165048566,-498.228,-2739.87,-42.3488
0.166990314,-503.538,-2730.15,-42.2475
0.168932061,-508.83,-2720.34,-42.1452
0.170873809,-514.103,-2710.42,-42.0419
0.172815557,-519.356,-2700.4,-41.9374
0.174757305,-524.59,-2690.28,-41.8319
0.176699053,-529.804,-2680.06,-41.7254
0.178640801,-534.998,-2669.74,-41.6178
0.180582548,-540.171,-2659.31,-41.5091
0.182524296,-545.325,-2648.79,-41.3994
0.184466044,-550.458,-2638.17,-41.2887
0.186407792,-555.57,-2627.44,-41.1769
0.18834954,-560.662,-2616.62,-41.0641
0.190291288,-565.732,-2605.7,-40.9502
0.192233035,-570.781,-2594.68,-40.8353
0.194174783,-575.808,-2583.57,-40.7194
0.196116531,-580.814,-2572.35,-40.6025
0.198058279,-585.798,-2561.04,-40.4845
0.200000027,-590.76,-2549.64,-40.3655
0.201941775,-595.699,-2538.14,-40.2455
0.203883522,-600.616,-2526.54,-40.1245
0.20582527,-605.511,-2514.84,-40.0025
0.207767018,-610.383,-2503.06,-39.8795
0.209708766,-615.232,-2491.17,-39.7554
0.211650514,-620.057,-2479.2,-39.6304
0.213592262,-624.859,-2467.13,-39.5044
0.215534009,-629.638,-2454.97,-39.3773
0.217475757,-634.393,-2442.71,-39.2493
0.219417505,-639.124,-2430.37,-39.1203
0.221359253,-643.832,-2417.93,-38.9903
0.223301001,-648.514,-2405.4,-38.8594
0.225242749,-653.173,-2392.78,-38.7274
0.227184496,-657.807,-2380.07,-38.5945
0.229126244,-662.416,-2367.27,-38.4606
0.231067992,-667,-2354.38,-38.3257
0.23300974,-671.559,-2341.41,-38.1899
0.234951488,-676.093,-2328.34,-38.0531
0.236893236,-680.601,-2315.19,-37.9153
0.238834983,-685.084,-2301.95,-37.7766
0.240776731,-689.541,-2288.62,-37.6369
0.242718479,-693.971,-2275.21,-37.4963
0.244660227,-698.376,-2261.71,-37.3547
0.246601975,-702.755,-2248.13,-37.2122
0.248543723,-707.107,-2234.46,-37.0688
0.25048547,-711.432,-2220.7,-36.9244
0.252427218,-715.731,-2206.87,-36.779
0.254368966,-720.003,-2192.95,-36.6328
0.256310714,-724.247,-2178.95,-36.4856
0.258252462,-728.464,-2164.86,-36.3375
0.26019421,-732.654,-2150.7,-36.1884
0.262135957,-736.817,-2136.45,-36.0384
0.264077705,-740.951,-2122.13,-35.8876
0.266019453,-745.058,-2107.72,-35.7357
0.267961201,-749.136,-2093.23,-35.583
0.269902949,-753.187,-2078.67,-35.4294
0.271844697,-757.209,-2064.03,-35.2749
0.273786444,-761.202,-2049.31,-35.1194
0.275728192,-765.167,-2034.51,-34.963
0.27766994,-769.103,-2019.63,-34.8058
0.279611688,-773.01,-2004.68,-34.6476
0.281553436,-776.888,-1989.66,-34.4886
0.283495184,-780.737,-1974.56,-34.3286
0.285436931,-784.557,-1959.38,-34.1678
0.287378679,-788.346,-1944.13,-34.006
0.289320427,-792.107,-1928.81,-33.8434
0.291262175,-795.837,-1913.41,-33.6799
0.293203923,-799.537,-1897.95,-33.5155
0.295145671,-803.208,-1882.41,-33.3502
0.297087418,-806.848,-1866.8,-33.184
0.299029166,-810.457,-1851.12,-33.0169
0.300970914,-814.036,-1835.37,-32.849
0.302912662,-817.585,-1819.55,-32.6802
0.30485441,-821.103,-1803.67,-32.5105
0.306796158,-824.589,-1787.71,-32.3399
0.308737905,-828.045,-1771.69,-32.1684
0.310679653,-831.47,-1755.6,-31.996
0.312621401,-834.863,-1739.45,-31.8228
0.314563149,-838.225,-1723.23,-31.6487
0.316504897,-841.555,-1706.94,-31.4737
0.318446645,-844.854,-1690.59,-31.2978
0.320388392,-848.12,-1674.18,-31.1211
0.32233014,-851.355,-1657.7,-30.9434
0.324271888,-854.558,-1641.16,-30.7649
0.326213636,-857.729,-1624.56,-30.5855
0.328155384,-860.867,-1607.9,-30.4052
0.330097132,-863.973,-1591.18,-30.224
0.332038879,-867.046,-1574.4,-30.042
0.333980627,-870.087,-1557.56,-29.859
0.335922375,-873.095,-1540.66,-29.6751
0.337864123,-876.07,-1523.7,-29.4904
0.339805871,-879.012,-1506.69,-29.3047
0.341747619,-881.921,-1489.61,-29.1181
0.343689366,-884.797,-1472.49,-28.9307
0.345631114,-887.64,-1455.3,-28.7423
0.347572862,-890.449,-1438.06,-28.5529
0.34951461,-893.224,-1420.77,-28.3627
0.351456358,-895.966,-1403.43,-28.1715
0.353398106,-898.674,-1386.03,-27.9794
0.355339853,-901.349,-1368.58,-27.7863
0.357281601,-903.989,-1351.07,-27.5923
0.359223349,-906.596,-1333.52,-27.3974
0.361165097,-909.168,-1315.92,-27.2014
0.363106845,-911.706,-1298.26,-27.0045
0.365048593,-914.21,-1280.56,-26.8066
0.36699034,-916.679,-1262.81,-26.6077
0.368932088,-919.114,-1245.01,-26.4077
0.370873836,-921.514,-1227.17,-26.2068
0.372815584,-923.88,-1209.28,-26.0048
0.374757332,-926.21,-1191.34,-25.8018
0.37669908,-928.506,-1173.36,-25.5977
0.378640827,-930.767,-1155.34,-25.3925
0.380582575,-932.993,-1137.27,-25.1862
0.382524323,-935.184,-1119.16,-24.9789
0.384466071,-937.339,-1101,-24.7703
0.386407819,-939.459,-1082.81,-24.5607
0.388349567,-941.544,-1064.57,-24.3498
0.390291314,-943.593,-1046.3,-24.1378
0.392233062,-945.607,-1027.98,-23.9246
0.39417481,-947.586,-1009.63,-23.7101
0.396116558,-949.528,-991.234,-23.4943
0.398058306,-951.435,-972.805,-23.2772
0.400000054,-953.306,-954.339,-23.0588
0.401941801,-955.141,-935.837,-22.8391
0.403883549,-956.94,-917.3,-22.6179
0.405825297,-958.703,-898.728,-22.3953
0.407767045,-960.431,-880.122,-22.1713
0.409708793,-962.121,-861.483,-21.9457
0.411650541,-963.776,-842.812,-21.7186
0.413592288,-965.394,-824.109,-21.4899
0.415534036,-966.976,-805.375,-21.2595
0.417475784,-968.522,-786.611,-21.0275
0.419417532,-970.031,-767.817,-20.7937
0.42135928,-971.504,-748.995,-20.5581
0.423301028,-972.94,-730.144,-20.3206
0.425242775,-974.339,-711.265,-20.0812
0.427184523,-975.702,-692.36,-19.8399
0.429126271,-977.028,-673.429,-19.5964
0.431068019,-978.317,-654.472,-19.3508
0.433009767,-979.57,-635.491,-19.103
0.434951515,-980.785,-616.485,-18.8528
0.436893262,-981.964,-597.457,-18.6003
0.43883501,-983.105,-578.406,-18.3453
0.440776758,-984.21,-559.333,-18.0876
0.442718506,-985.278,-540.24,-17.8273
0.444660254,-986.308,-521.125,-17.5641
0.446602002,-987.301,-501.992,-17.298
0.448543749,-988.258,-482.839,-17.0288
0.450485497,-989.177,-463.668,-16.7563
0.452427245,-990.058,-444.48,-16.4806
0.454368993,-990.903,-425.275,-16.2012
0.456310741,-991.71,-406.054,-15.9182
0.458252489,-992.48,-386.818,-15.6314
0.460194236,-993.212,-367.567,-15.3404
0.462135984,-993.907,-348.302,-15.0452
0.464077732,-994.565,-329.024,-14.7456
0.46601948,-995.185,-309.734,-14.4412
0.467961228,-995.767,-290.432,-14.1319
0.469902976,-996.313,-271.12,-13.8174
0.471844723,-996.82,-251.797,-13.4974
0.473786471,-997.29,-232.464,-13.1717
0.475728219,-997.723,-213.123,-12.8398
0.477669967,-998.118,-193.774,-12.5016
