0,2.35E-13,-31.6,-20.2546
0.001941748,-0.0613588,-31.5994,-20.2697
0.003883496,-0.122715,-31.5976,-20.2829
0.005825243,-0.184067,-31.5946,-20.2943
0.007766991,-0.245412,-31.5905,-20.3039
0.009708739,-0.306748,-31.5851,-20.3116
0.011650487,-0.368072,-31.5786,-20.3176
0.013592235,-0.429383,-31.5709,-20.3218
0.015533983,-0.490677,-31.5619,-20.3242
0.01747573,-0.551952,-31.5518,-20.325
0.019417478,-0.613207,-31.5405,-20.3241
0.021359226,-0.674439,-31.528,-20.3216
0.023300974,-0.735646,-31.5144,-20.3175
0.025242722,-0.796824,-31.4995,-20.3118
0.02718447,-0.857973,-31.4835,-20.3045
0.029126217,-0.91909,-31.4663,-20.2957
0.031067965,-0.980171,-31.4478,-20.2854
0.033009713,-1.04122,-31.4282,-20.2736
0.034951461,-1.10222,-31.4075,-20.2604
0.036893209,-1.16319,-31.3855,-20.2458
0.038834957,-1.22411,-31.3624,-20.2299
0.040776704,-1.28498,-31.338,-20.2125
0.042718452,-1.34581,-31.3125,-20.1939
0.0446602,-1.40658,-31.2858,-20.1739
0.046601948,-1.4673,-31.258,-20.1527
0.048543696,-1.52797,-31.2289,-20.1303
0.050485444,-1.58858,-31.1987,-20.1067
0.052427191,-1.64913,-31.1673,-20.0819
0.054368939,-1.70962,-31.1348,-20.0559
0.056310687,-1.77004,-31.101,-20.0289
0.058252435,-1.8304,-31.0661,-20.0007
0.060194183,-1.89069,-31.0301,-19.9715
0.062135931,-1.9509,-30.9928,-19.9413
0.064077678,-2.01105,-30.9544,-19.91
0.066019426,-2.07111,-30.9148,-19.8778
0.067961174,-2.1311,-30.8741,-19.8446
0.069902922,-2.19101,-30.8322,-19.8106
0.07184467,-2.25084,-30.7891,-19.7756
0.073786418,-2.31058,-30.7449,-19.7398
0.075728165,-2.37024,-30.6995,-19.7031
0.077669913,-2.4298,-30.653,-19.6656
0.079611661,-2.48928,-30.6053,-19.6273
0.081553409,-2.54866,-30.5565,-19.5882
0.083495157,-2.60794,-30.5065,-19.5485
0.085436905,-2.66713,-30.4553,-19.508
0.087378652,-2.72621,-30.403,-19.4668
0.0893204,-2.7852,-30.3496,-19.4249
0.091262148,-2.84408,-30.295,-19.3824
0.093203896,-2.90285,-30.2393,-19.3393
0.095145644,-2.96151,-30.1825,-19.2956
0.097087392,-3.02006,-30.1245,-19.2513
0.099029139,-3.0785,-30.0653,-19.2065
0.100970887,-3.13682,-30.0051,-19.1611
